Culture Test ID,Culture Sample 1 Timestamp,Beach,Culture Sample 1 Reading,Culture Sample 2 Reading,Culture Reading Mean,Culture Note,Culture Sample Interval,Culture Sample 2 Timestamp,DNA Test ID,DNA Sample Timestamp,DNA Sample 1 Reading,DNA Sample 2 Reading,DNA Reading Mean
88578,07/31/2010 12:00:00 AM,Marion Mahoney Griffin,,,,,,,,,,,
98875,07/27/2007 12:00:00 AM,North Shore,8.6,44.3,19.5,,,,,,,,
88500,07/27/2010 12:00:00 AM,Rogers,27.2,30.5,28.8,,,,,,,,
89711,08/16/2010 12:00:00 AM,Rainbow,72.3,73.3,72.8,,,,,,,,
111718,05/28/2014 12:00:00 AM,Oak Street,37.0,32.0,34.4,,,,,,,,
88911,07/09/2010 12:00:00 AM,63rd Street,517.2,1413.6,855.1,,,,,,,,
93260,07/08/2015 12:00:00 AM,South Shore,78.0,73.0,75.5,,,,193,07/08/2015 12:00:00 AM,70.6,214.8,123.0
93637,08/29/2014 12:00:00 AM,Oakwood,299.0,313.0,305.9,,,,,,,,
96432,07/09/2011 12:00:00 AM,Hartigan,,,,,,,,,,,
89026,08/13/2009 12:00:00 AM,Hartigan,12.2,8.5,10.2,,,,,,,,
87726,06/27/2010 12:00:00 AM,Montrose,,,,,,,,,,,
105979,09/05/2012 12:00:00 AM,Marion Mahoney Griffin,,,,,,,,,,,
103858,08/31/2006 12:00:00 AM,Hartigan,1732.9,69.5,347.0,,,,,,,,
101202,08/07/2008 12:00:00 AM,Ohio Street,69.7,261.3,135.0,,,,,,,,
103764,06/20/2006 12:00:00 AM,South Shore,56.5,40.4,47.8,,,,,,,,
94931,08/13/2015 12:00:00 AM,Leone,12.0,12.0,12.0,,,,,,,,
109101,06/04/2013 12:00:00 AM,Leone,4.0,3.0,3.5,,,,,,,,
106281,09/18/2013 12:00:00 AM,Rogers,,,,,,,,,,,
96553,07/15/2011 12:00:00 AM,Oakwood,20.1,24.3,22.1,,,,,,,,
95273,06/03/2015 12:00:00 AM,Montrose,17.0,13.0,14.9,,,,214,06/03/2015 12:00:00 AM,52.6,16.6,30.0
100552,07/29/2008 12:00:00 AM,Lane,107.6,129.6,118.1,,,,,,,,
100187,07/23/2008 12:00:00 AM,North Shore,203.5,185.0,194.0,,,,,,,,
111845,07/06/2013 12:00:00 AM,Ohio Street,,,,,,,,,,,
106074,07/22/2013 12:00:00 AM,NA,1.0,1.0,1.0,,,,,,,,
95021,05/28/2015 12:00:00 AM,Rainbow,12.0,50.0,24.5,,,,106,05/28/2015 12:00:00 AM,240.8,300.5,269.0
97455,08/29/2011 12:00:00 AM,Oak Street,24.3,16.9,20.3,,,,,,,,
100409,07/18/2008 12:00:00 AM,63rd Street,3.1,4.1,3.6,,,,,,,,
109818,08/20/2011 12:00:00 AM,Rogers,,,,,,,,,,,
102303,06/21/2009 12:00:00 AM,Oakwood,,,,,,,,,,,
100746,06/16/2008 12:00:00 AM,Osterman,1.0,7.5,2.7,,,,,,,,
93069,07/04/2015 12:00:00 AM,Hartigan,,,,,,,,,,,
92060,08/25/2009 12:00:00 AM,Rainbow,517.2,365.3,434.7,,,,,,,,
101336,08/23/2007 12:00:00 AM,Loyola,1.0,6.3,2.5,,,,,,,,
106913,09/15/2012 12:00:00 AM,Ohio Street,,,,,,,,,,,
90285,06/28/2011 12:00:00 AM,Juneway,1.0,1.0,1.0,,,,,,,,
94837,05/24/2015 12:00:00 AM,Hartigan,,,,,,,,,,,
88701,08/06/2010 12:00:00 AM,Juneway,866.4,770.1,816.8,,,,,,,,
93092,07/05/2015 12:00:00 AM,Leone,,,,,,,,,,,
92700,08/07/2014 12:00:00 AM,Leone,80.0,77.0,78.5,,,,,,,,
105916,09/03/2012 12:00:00 AM,Rainbow,,,,,,,,,,,
106277,09/18/2013 12:00:00 AM,Hartigan,,,,,,,,,,,
94366,09/17/2015 12:00:00 AM,Hartigan,,,,,,,,,,,
91724,07/06/2009 12:00:00 AM,North Shore,2.0,3.1,2.5,,,,,,,,
102309,07/06/2008 12:00:00 AM,12th Street,,,,,,,,,,,
108624,07/06/2012 12:00:00 AM,Howard,3.1,5.2,4.0,,,,,,,,
94521,08/04/2015 12:00:00 AM,57th Street,34.0,33.0,33.5,,,,,,,,
98882,07/28/2007 12:00:00 AM,Calumet,1299.7,1046.2,1166.1,,,,,,,,
94446,08/05/2015 12:00:00 AM,Hartigan,387.0,411.0,398.8,,,,,,,,
88318,07/18/2010 12:00:00 AM,Marion Mahoney Griffin,,,,,,,,,,,
101621,06/15/2009 12:00:00 AM,North Shore,1.0,1.0,1.0,,,,,,,,
106726,06/27/2014 12:00:00 AM,NA,8.0,3.0,4.9,,,,,,,,
91002,07/15/2009 12:00:00 AM,57th Street,24.6,13.5,18.2,,,,,,,,
97448,08/29/2011 12:00:00 AM,South Shore,58.1,48.8,53.2,,,,,,,,
107229,06/05/2014 12:00:00 AM,12th Street,77.0,50.0,62.0,,,,,,,,
98890,07/28/2007 12:00:00 AM,Oak Street,,,,,,,,,,,
105726,08/26/2012 12:00:00 AM,Oakwood,,,,,,,,,,,
91823,07/11/2009 12:00:00 AM,Calumet,,,,,,,,,,,
107625,05/27/2013 12:00:00 AM,Calumet,,,,,,,,,,,
91292,07/27/2009 12:00:00 AM,Loyola,43.5,2.0,9.3,,,,,,,,
93825,09/01/2014 12:00:00 AM,Hartigan,,,,,,,,,,,
92953,08/13/2014 12:00:00 AM,Oakwood,15.0,12.0,13.4,,,,,,,,
100178,07/23/2008 12:00:00 AM,12th Street,46.5,30.9,37.9,,,,,,,,
98807,07/24/2007 12:00:00 AM,Columbia,48.7,44.8,46.7,,,,,,,,
104749,07/03/2006 12:00:00 AM,12th Street,0.0,0.0,,,,,,,,,
106169,07/26/2013 12:00:00 AM,Hartigan,50.0,15.0,27.4,,,,,,,,
89508,05/30/2011 12:00:00 AM,63rd Street,,,,,,,,,,,
95632,06/09/2015 12:00:00 AM,Marion Mahoney Griffin,18.0,21.0,19.4,,,,,,,,
105883,09/01/2012 12:00:00 AM,Foster,,,,,,,,,,,
109887,08/01/2014 12:00:00 AM,Foster,21.0,15.0,17.7,,,,,,,,
94962,08/15/2015 12:00:00 AM,Oakwood,,,,,,,,,,,
102545,06/06/2009 12:00:00 AM,North Shore,,,,,,,,,,,
96635,07/18/2011 12:00:00 AM,Juneway,2.0,2.0,2.0,,,,,,,,
102284,06/20/2009 12:00:00 AM,Ohio Street,73.8,86.2,79.8,,,,,,,,
94489,08/02/2015 12:00:00 AM,Osterman,,,,,,,,,,,
100629,08/13/2007 12:00:00 AM,57th Street,178.9,50.4,95.0,,,,,,,,
98033,08/11/2006 12:00:00 AM,Hartigan,88.2,137.4,110.1,,,,,,,,
96190,08/08/2011 12:00:00 AM,Hartigan,24.6,14.6,19.0,,,,,,,,
106708,06/26/2014 12:00:00 AM,Foster,19.0,35.0,25.8,,,,,,,,
106071,07/22/2013 12:00:00 AM,12th Street,80.0,91.0,85.3,,,,,,,,
91164,07/22/2009 12:00:00 AM,Oakwood,98.7,156.5,124.3,,,,,,,,
103696,06/06/2006 12:00:00 AM,NA,1.0,1.0,1.0,,,,,,,,
90157,06/23/2011 12:00:00 AM,63rd Street,14.6,3.1,6.7,,,,,,,,
108893,07/30/2014 12:00:00 AM,Juneway,19.0,19.0,19.0,,,,,,,,
103981,07/05/2007 12:00:00 AM,North Shore,12.2,12.1,12.1,,,,,,,,
99974,06/07/2008 12:00:00 AM,12th Street,,,,,,,,,,,
109608,06/21/2015 12:00:00 AM,Howard,,,,,,,,,,,
98388,08/19/2006 12:00:00 AM,57th Street,,,,,,,,,,,
111492,06/11/2012 12:00:00 AM,57th Street,20.9,29.5,24.8,,,,,,,,
104622,06/16/2006 12:00:00 AM,Hartigan,28.5,18.9,23.2,,,,,,,,
103760,06/19/2006 12:00:00 AM,Rogers,33.1,25.6,29.1,,,,,,,,
110257,05/18/2012 12:00:00 AM,Ohio Street,,,,,,,,,,,
106181,07/27/2013 12:00:00 AM,Margaret T Burroughs,276.0,517.0,377.7,,,,,,,,
95263,06/03/2015 12:00:00 AM,South Shore,116.0,63.0,85.5,,,,121,06/03/2015 12:00:00 AM,197.6,145.6,170.0
96235,08/10/2011 12:00:00 AM,Leone,25.9,39.9,32.1,,,,,,,,
112449,07/17/2013 12:00:00 AM,Margaret T Burroughs,19.0,39.0,27.2,,,,,,,,
107495,09/20/2012 12:00:00 AM,South Shore,,,,,,,,,,,
101668,08/27/2007 12:00:00 AM,Rogers,172.5,203.5,187.4,,,,,,,,
108953,05/23/2013 12:00:00 AM,Osterman,1299.7,1299.7,1299.7,,,,,,,,
89602,08/10/2010 12:00:00 AM,Foster,145.5,109.0,125.9,,,,,,,,
92074,08/25/2009 12:00:00 AM,Hartigan,8.6,13.4,10.7,,,,,,,,
94896,05/27/2015 12:00:00 AM,Oak Street,2.0,3.0,2.4,,,,,,,,
94314,09/15/2015 12:00:00 AM,12th Street,,,,,,,,,,,
98456,06/19/2007 12:00:00 AM,Juneway,9.8,12.1,10.9,,,,,,,,
109601,06/21/2015 12:00:00 AM,Montrose Dog,,,,,,,,,,,
97094,07/26/2012 12:00:00 AM,Margaret T Burroughs,307.6,387.3,345.2,,,,,,,,
112276,06/12/2014 12:00:00 AM,North Avenue,11.0,17.0,13.7,,,,,,,,
106515,09/08/2012 12:00:00 AM,63rd Street,,,,,,,,,,,
94346,09/16/2015 12:00:00 AM,Marion Mahoney Griffin,,,,,,,,,,,
103054,06/26/2007 12:00:00 AM,Lane,9.7,10.8,10.2,,,,,,,,
92748,08/09/2014 12:00:00 AM,Juneway,,,,,,,,,,,
108700,07/15/2012 12:00:00 AM,Margaret T Burroughs,,,,,,,,,,,
91685,07/05/2009 12:00:00 AM,Calumet,,,,,,,,,,,
89598,08/10/2010 12:00:00 AM,Ohio Street,10.7,32.3,18.6,,,,,,,,
101662,08/27/2007 12:00:00 AM,Hartigan,201.4,224.7,212.7,,,,,,,,
98399,08/19/2006 12:00:00 AM,Hartigan,,,,,,,,,,,
89458,05/27/2011 12:00:00 AM,Howard,163.1,150.0,156.4,,,,,,,,
105166,06/02/2012 12:00:00 AM,Howard,,,,,,,,,,,
108984,05/25/2013 12:00:00 AM,South Shore,,,,,,,,,,,
97836,07/15/2006 12:00:00 AM,Howard,,,,,,,,,,,
111772,05/30/2014 12:00:00 AM,Rogers,2.0,5.0,3.2,,,,,,,,
112366,06/16/2014 12:00:00 AM,Rogers,1.0,1.0,1.0,,,,,,,,
95814,09/14/2014 12:00:00 AM,Oak Street,,,,,,,,,,,
92298,07/31/2009 12:00:00 AM,12th Street,16.1,16.1,16.1,,,,,,,,
102662,05/23/2006 12:00:00 AM,North Avenue,22.8,19.5,21.1,,,,,,,,
107218,06/04/2014 12:00:00 AM,Howard,36.0,36.0,36.0,,,,,,,,
95909,08/01/2015 12:00:00 AM,Marion Mahoney Griffin,,,,,,,,,,,
97329,09/01/2013 12:00:00 AM,Osterman,,,,,,,,,,,
88106,05/29/2010 12:00:00 AM,Foster,,,,,,,,,,,
91647,07/03/2009 12:00:00 AM,Oak Street,,,,,,,,,,,
102842,07/24/2006 12:00:00 AM,Marion Mahoney Griffin,24.3,18.5,21.2,,,,,,,,
87359,06/24/2015 12:00:00 AM,57th Street,8.0,12.0,9.8,,,,,,,,
109943,08/04/2014 12:00:00 AM,57th Street,387.0,1414.0,739.7,,,,,,,,
97622,06/15/2011 12:00:00 AM,Montrose,454.1,315.1,378.3,,,,,,,,
91661,07/03/2009 12:00:00 AM,Juneway,,,,,,,,,,,
93033,07/03/2015 12:00:00 AM,South Shore,,,,,,,,,,,
106216,07/28/2013 12:00:00 AM,Howard,,,,,,,,,,,
94221,08/06/2009 12:00:00 AM,Juneway,18.1,24.3,21.0,,,,,,,,
89622,08/11/2010 12:00:00 AM,Foster,435.2,365.4,398.8,,,,,,,,
96993,08/25/2011 12:00:00 AM,Calumet,727.0,547.5,630.9,,,,,,,,
100681,08/15/2007 12:00:00 AM,North Avenue,142.1,135.4,138.7,,,,,,,,
96390,07/07/2011 12:00:00 AM,Marion Mahoney Griffin,8.5,22.6,13.9,,,,,,,,
103418,08/28/2006 12:00:00 AM,North Avenue,1413.6,770.1,1043.4,,,,,,,,
105520,09/17/2013 12:00:00 AM,Ohio Street,,,,,,,,,,,
97411,09/05/2013 12:00:00 AM,Ohio Street,,,,,,,,,,,
88205,06/03/2010 12:00:00 AM,Montrose,54.5,57.3,55.9,,,,,,,,
99810,08/27/2008 12:00:00 AM,Columbia,53.7,24.9,36.6,,,,,,,,
99082,08/05/2007 12:00:00 AM,North Shore,,,,,,,,,,,
111721,05/28/2014 12:00:00 AM,Montrose,75.0,101.0,87.0,,,,,,,,
97620,06/15/2011 12:00:00 AM,North Avenue,86.2,24.9,46.3,,,,,,,,
91102,07/19/2009 12:00:00 AM,Foster,,,,,,,,,,,
95008,08/17/2015 12:00:00 AM,Oak Street,10.0,10.0,10.0,,,,,,,,
92396,08/04/2009 12:00:00 AM,Osterman,50.4,29.2,38.4,,,,,,,,
100034,07/11/2008 12:00:00 AM,Ohio Street,15.6,16.0,15.8,,,,,,,,
93710,09/01/2014 12:00:00 AM,Montrose Dog,,,,,,,,,,,
93369,08/21/2014 12:00:00 AM,Montrose Dog,115.0,111.0,113.0,,,,,,,,
111815,07/05/2013 12:00:00 AM,Calumet,19.0,15.0,16.9,,,,,,,,
109895,08/02/2014 12:00:00 AM,Calumet,,,,,,,,,,,
87631,06/22/2010 12:00:00 AM,Marion Mahoney Griffin,4.1,3.1,3.6,,,,,,,,
104712,07/01/2006 12:00:00 AM,Leone,,,,,,,,,,,
105778,06/13/2012 12:00:00 AM,Montrose,101.7,107.6,104.6,,,,,,,,
91583,06/30/2009 12:00:00 AM,Osterman,23.1,29.5,26.1,,,,,,,,
89018,08/13/2009 12:00:00 AM,12th Street,24.3,22.6,23.4,,,,,,,,
94611,05/19/2015 12:00:00 AM,North Avenue,17.0,6.0,10.1,,,,,,,,
91947,08/20/2009 12:00:00 AM,63rd Street,71.7,85.7,78.4,,,,,,,,
93668,08/30/2014 12:00:00 AM,Foster,,,,,,,,,,,
88971,08/11/2009 12:00:00 AM,Margaret T Burroughs,32.3,66.3,46.3,,,,,,,,
95112,06/01/2015 12:00:00 AM,57th Street,138.0,120.0,128.7,,,,,,,,
109321,08/12/2013 12:00:00 AM,South Shore,1986.0,168.0,577.6,,,,,,,,
87928,05/20/2010 12:00:00 AM,Hartigan,,,,,,,,,,,
108813,07/27/2014 12:00:00 AM,12th Street,,,,,,,,,,,
107414,07/21/2012 12:00:00 AM,Oak Street,,,,,,,,,,,
94747,08/10/2015 12:00:00 AM,Marion Mahoney Griffin,10.0,8.0,8.9,,,,,,,,
99603,09/01/2007 12:00:00 AM,Howard,,,,,,,,,,,
112004,08/31/2012 12:00:00 AM,Howard,8.5,9.8,9.1,,,,,,,,
103013,06/24/2007 12:00:00 AM,Marion Mahoney Griffin,,,,,,,,,,,
104299,07/31/2006 12:00:00 AM,Calumet,6.3,18.7,10.9,,,,,,,,
91029,07/16/2009 12:00:00 AM,Oak Street,4.1,2.1,2.9,,,,,,,,
106166,07/26/2013 12:00:00 AM,Montrose,272.0,140.0,195.1,,,,,,,,
90997,07/14/2009 12:00:00 AM,Juneway,10.8,16.0,13.1,,,,,,,,
106558,09/10/2012 12:00:00 AM,Calumet,,,,,,,,,,,
107009,07/30/2013 12:00:00 AM,Hartigan,9.0,,3.0,,,,,,,,
99749,06/02/2008 12:00:00 AM,Montrose,37.9,52.0,44.4,,,,,,,,
104199,06/23/2006 12:00:00 AM,Montrose,4.1,1.0,2.0,,,,,,,,
95500,07/17/2014 12:00:00 AM,North Avenue,3.0,16.0,6.9,,,,,,,,
93499,07/13/2015 12:00:00 AM,Osterman,272.0,276.0,274.0,,,,,,,,
105967,09/05/2012 12:00:00 AM,Margaret T Burroughs,,,,,,,,,,,
110687,08/02/2012 12:00:00 AM,Margaret T Burroughs,21.3,8.6,13.5,,,,,,,,
97987,08/09/2006 12:00:00 AM,Loyola,18.9,29.9,23.8,,,,,,,,
88876,07/07/2010 12:00:00 AM,Ohio Street,7.5,4.1,5.5,,,,,,,,
103836,08/30/2006 12:00:00 AM,Leone,113.0,172.0,139.4,,,,,,,,
97353,09/02/2013 12:00:00 AM,Leone,,,,,,,,,,,
89001,08/12/2009 12:00:00 AM,Osterman,16.9,23.1,19.8,,,,,,,,
92385,08/04/2009 12:00:00 AM,South Shore,63.1,81.3,71.6,,,,,,,,
110566,07/13/2013 12:00:00 AM,Ohio Street,,,,,,,,,,,
104352,08/02/2006 12:00:00 AM,Calumet,52.9,90.6,69.2,,,,,,,,
101315,08/22/2007 12:00:00 AM,Howard,13.4,9.8,11.5,,,,,,,,
110605,07/29/2012 12:00:00 AM,Hartigan,,,,,,,,,,,
92189,08/30/2009 12:00:00 AM,Hartigan,,,,,,,,,,,
102482,08/24/2008 12:00:00 AM,Osterman,,,,,,,,,,,
93681,08/31/2014 12:00:00 AM,Oakwood,,,,,,,,,,,
104737,07/02/2006 12:00:00 AM,Marion Mahoney Griffin,,,,,,,,,,,
103041,06/26/2007 12:00:00 AM,Rainbow,116.3,114.5,115.4,,,,,,,,
99678,06/04/2008 12:00:00 AM,Osterman,238.2,162.4,196.7,,,,,,,,
101807,08/14/2008 12:00:00 AM,Ohio Street,36.4,41.0,38.6,,,,,,,,
89914,08/26/2010 12:00:00 AM,57th Street,8.4,121.1,31.9,,,,,,,,
89446,05/27/2011 12:00:00 AM,12th Street,285.1,344.1,313.2,,,,,,,,
89491,05/29/2011 12:00:00 AM,Ohio Street,198.9,228.2,213.0,,,,,,,,
98113,06/04/2007 12:00:00 AM,Howard,7.4,8.4,7.9,,,,,,,,
89863,08/23/2010 12:00:00 AM,Osterman,410.6,155.3,252.5,,,,,,,,
106871,09/13/2012 12:00:00 AM,Montrose Dog,,,,,,,,,,,
109699,07/02/2014 12:00:00 AM,Oakwood,82.0,82.0,82.0,,,,,,,,
90698,07/11/2010 12:00:00 AM,12th Street,,,,,,,,,,,
95729,08/30/2015 12:00:00 AM,NA,,,,,,,,,,,
100455,07/20/2008 12:00:00 AM,Margaret T Burroughs,,,,,,,,,,,
105928,09/03/2012 12:00:00 AM,Montrose,,,,,,,,,,,
107165,06/02/2014 12:00:00 AM,Ohio Street,70.0,35.0,49.5,,,,,,,,
94858,05/25/2015 12:00:00 AM,Osterman,,,,,,,,,,,
91644,07/03/2009 12:00:00 AM,Oakwood,,,,,,,,,,,
109622,09/08/2015 12:00:00 AM,Oak Street,,,,,,,,,,,
109173,09/10/2015 12:00:00 AM,Oakwood,,,,,,,,,,,
96942,08/22/2011 12:00:00 AM,Osterman,40.4,27.5,33.3,,,,,,,,
89962,08/28/2010 12:00:00 AM,Foster,,,,,,,,,,,
108826,07/27/2014 12:00:00 AM,Rogers,,,,,,,,,,,
106727,06/27/2014 12:00:00 AM,North Avenue,126.0,131.0,128.5,,,,,,,,
108989,05/25/2013 12:00:00 AM,12th Street,488.0,517.0,502.3,,,,,,,,
110216,09/07/2011 12:00:00 AM,North Avenue,,,,,,,,,,,
111986,08/31/2012 12:00:00 AM,Rainbow,980.4,1119.9,1047.8,,,,,,,,
94809,05/23/2015 12:00:00 AM,NA,,,,,,,,,,,
109544,06/18/2015 12:00:00 AM,Rogers,5.0,1.0,2.2,,,,,,,,
98000,08/10/2006 12:00:00 AM,NA,86.2,344.8,172.4,,,,,,,,
112525,08/03/2012 12:00:00 AM,Marion Mahoney Griffin,25.6,29.8,27.6,,,,,,,,
101649,08/27/2007 12:00:00 AM,South Shore,40.2,12.1,22.1,,,,,,,,
101467,06/28/2008 12:00:00 AM,Osterman,,,,,,,,,,,
92839,06/30/2015 12:00:00 AM,Margaret T Burroughs,13.0,39.0,22.5,,,,,,,,
107368,07/19/2012 12:00:00 AM,12th Street,290.9,148.3,207.7,,,,,,,,
100786,06/18/2008 12:00:00 AM,Ohio Street,25.9,4.1,10.3,,,,,,,,
91666,07/04/2009 12:00:00 AM,57th Street,,,,,,,,,,,
90431,07/05/2011 12:00:00 AM,Montrose,12.0,21.6,16.1,,,,,,,,
107821,07/25/2014 12:00:00 AM,Rainbow,435.0,345.0,387.4,,,,,,,,
101565,06/13/2009 12:00:00 AM,Margaret T Burroughs,,,,,,,,,,,
89741,08/17/2010 12:00:00 AM,Montrose,68.7,91.1,79.1,,,,,,,,
105083,08/14/2012 12:00:00 AM,Hartigan,30.5,28.5,29.5,,,,,,,,
101558,06/12/2009 12:00:00 AM,Juneway,9.8,8.4,9.1,,,,,,,,
107399,07/20/2012 12:00:00 AM,Hartigan,128.1,201.4,160.6,,,,,,,,
103053,06/26/2007 12:00:00 AM,Osterman,41.4,52.8,46.8,,,,,,,,
109937,08/03/2014 12:00:00 AM,Rogers,,,,,,,,,,,
107518,09/21/2012 12:00:00 AM,South Shore,,,,,,,,,,,
90344,07/01/2011 12:00:00 AM,Foster,163.1,196.8,179.2,,,,,,,,
98707,06/15/2007 12:00:00 AM,Marion Mahoney Griffin,3.1,3.1,3.1,,,,,,,,
100118,07/15/2008 12:00:00 AM,57th Street,4.1,3.1,3.6,,,,,,,,
109110,06/05/2013 12:00:00 AM,57th Street,1.0,1.0,1.0,,,,,,,,
112080,09/04/2011 12:00:00 AM,Foster,,,,,,,,,,,
93044,07/03/2015 12:00:00 AM,Montrose,,,,,,,,,,,
88964,08/10/2009 12:00:00 AM,Juneway,1.0,7.3,2.7,,,,,,,,
104897,08/08/2006 12:00:00 AM,Columbia,178.5,121.1,147.0,,,,,,,,
105919,09/03/2012 12:00:00 AM,57th Street,,,,,,,,,,,
97098,07/26/2012 12:00:00 AM,NA,240.0,231.0,235.5,,,,,,,,
97753,07/12/2006 12:00:00 AM,Foster,43.7,18.7,28.6,,,,,,,,
95484,07/16/2014 12:00:00 AM,Leone,8.0,10.0,8.9,,,,,,,,
109304,08/11/2013 12:00:00 AM,12th Street,,,,,,,,,,,
94497,08/03/2015 12:00:00 AM,Rainbow,214.0,435.0,305.1,,,,,,,,
90173,06/23/2011 12:00:00 AM,Howard,1.0,2.0,1.4,,,,,,,,
102368,07/08/2008 12:00:00 AM,Rogers,1.0,3.0,1.7,,,,,,,,
110831,05/28/2012 12:00:00 AM,Howard,,,,,,,,,,,
103320,07/29/2006 12:00:00 AM,North Shore,,,,,,,,,,,
100935,08/05/2008 12:00:00 AM,Howard,325.5,248.1,284.2,,,,,,,,
100074,07/13/2008 12:00:00 AM,57th Street,,,,,,,,,,,
88363,07/21/2010 12:00:00 AM,Rainbow,7.5,3.0,4.7,,,,,,,,
105274,07/10/2014 12:00:00 AM,Margaret T Burroughs,35.0,16.0,23.7,,,,,,,,
92548,05/27/2009 12:00:00 AM,Marion Mahoney Griffin,4.1,3.1,3.6,,,,,,,,
109797,08/19/2011 12:00:00 AM,Juneway,5.1,5.2,5.1,,,,,,,,
101325,08/23/2007 12:00:00 AM,NA,,,,,,,,,,,
96928,08/29/2013 12:00:00 AM,Juneway,2.0,6.0,3.5,,,,,,,,
106707,06/26/2014 12:00:00 AM,Montrose,11.0,17.0,13.7,,,,,,,,
91335,07/29/2009 12:00:00 AM,Hartigan,110.6,75.9,91.6,,,,,,,,
104937,06/17/2013 12:00:00 AM,Howard,3.0,2.0,2.4,,,,,,,,
107704,05/30/2013 12:00:00 AM,Montrose,2.0,3.0,2.4,,,,,,,,
101383,08/25/2007 12:00:00 AM,Marion Mahoney Griffin,517.2,344.8,422.3,,,,,,,,
94260,08/08/2009 12:00:00 AM,Hartigan,,,,,,,,,,,
89731,08/17/2010 12:00:00 AM,Rainbow,1986.3,2419.6,2192.3,,,,,,,,
106541,09/09/2012 12:00:00 AM,Margaret T Burroughs,,,,,,,,,,,
109846,08/22/2011 12:00:00 AM,57th Street,71.7,25.9,43.1,,,,,,,,
105079,08/14/2012 12:00:00 AM,Montrose Dog,22.3,40.4,30.0,,,,,,,,
106236,07/29/2013 12:00:00 AM,Leone,68.0,22.0,38.7,,,,,,,,
92908,08/11/2014 12:00:00 AM,57th Street,210.0,101.0,145.6,,,,,,,,
88243,06/05/2010 12:00:00 AM,Oak Street,,,,,,,,,,,
87470,06/14/2010 12:00:00 AM,Leone,33.6,36.4,35.0,,,,,,,,
94046,07/27/2015 12:00:00 AM,63rd Street,133.0,131.0,132.0,,,,,,,,
108463,09/04/2015 12:00:00 AM,Montrose Dog,81.0,79.0,80.0,,,,,,,,
87791,09/05/2009 12:00:00 AM,Ohio Street,,,,,,,,,,,
97152,07/28/2012 12:00:00 AM,Marion Mahoney Griffin,,,,,,,,,,,
91831,08/15/2009 12:00:00 AM,South Shore,,,,,,,,,,,
98870,07/27/2007 12:00:00 AM,Montrose,73.3,80.1,76.6,,,,,,,,
88585,08/01/2010 12:00:00 AM,63rd Street,,,,,,,,,,,
95527,07/18/2014 12:00:00 AM,Hartigan,15.0,3.0,6.7,,,,,,,,
92215,08/31/2009 12:00:00 AM,Loyola,57.1,84.5,69.5,,,,,,,,
105518,09/17/2013 12:00:00 AM,Margaret T Burroughs,,,,,,,,,,,
111157,06/16/2013 12:00:00 AM,Marion Mahoney Griffin,,,,,,,,,,,
89787,08/19/2010 12:00:00 AM,Howard,4.1,1.0,2.0,,,,,,,,
95275,06/03/2015 12:00:00 AM,Osterman,6.0,5.0,5.5,,,,,,,,
107694,05/30/2013 12:00:00 AM,63rd Street,12.0,12.0,12.0,,,,,,,,
96602,07/17/2011 12:00:00 AM,NA,,,,,,,,,,,
96043,08/02/2011 12:00:00 AM,Rainbow,34.5,44.3,39.1,,,,,,,,
98622,06/12/2007 12:00:00 AM,South Shore,161.6,235.9,195.2,,,,,,,,
108903,05/21/2013 12:00:00 AM,Oak Street,54.0,21.0,33.7,,,,,,,,
100630,08/13/2007 12:00:00 AM,Margaret T Burroughs,435.2,2419.6,1026.2,,,,,,,,
93810,07/22/2015 12:00:00 AM,Montrose,921.0,517.0,690.0,,,,175,07/22/2015 12:00:00 AM,88.6,236.3,145.0
100268,06/10/2008 12:00:00 AM,Ohio Street,53.7,47.1,50.3,,,,,,,,
106743,06/28/2014 12:00:00 AM,Oakwood,,,,,,,,,,,
98221,07/18/2006 12:00:00 AM,Osterman,547.5,50.4,166.1,,,,,,,,
98886,07/28/2007 12:00:00 AM,57th Street,307.6,307.6,307.6,,,,,,,,
92756,08/10/2014 12:00:00 AM,12th Street,,,,,,,,,,,
99935,06/05/2008 12:00:00 AM,Foster,18.9,21.3,20.1,,,,,,,,
92837,06/30/2015 12:00:00 AM,57th Street,1.0,1.0,1.0,,,,,,,,
100419,07/18/2008 12:00:00 AM,Lane,107.6,272.3,171.2,,,,,,,,
93441,08/24/2014 12:00:00 AM,Marion Mahoney Griffin,,,,,,,,,,,
110545,07/12/2013 12:00:00 AM,Oak Street,11.0,15.0,12.8,,,,,,,,
106461,06/21/2012 12:00:00 AM,12th Street,5.2,1.0,2.3,,,,,,,,
108469,09/04/2015 12:00:00 AM,Marion Mahoney Griffin,43.0,47.0,45.0,,,,,,,,
106362,05/18/2014 12:00:00 AM,Montrose,,,,,,,,,,,
96534,07/14/2011 12:00:00 AM,Ohio Street,8.6,13.2,10.7,,,,,,,,
100620,08/12/2007 12:00:00 AM,Loyola,,,,,,,,,,,
89901,08/25/2010 12:00:00 AM,Montrose,34.1,28.8,31.3,,,,,,,,
88398,07/22/2010 12:00:00 AM,Marion Mahoney Griffin,387.3,435.2,410.6,,,,,,,,
104422,05/30/2007 12:00:00 AM,63rd Street,3.1,8.5,5.1,,,,,,,,
93046,07/03/2015 12:00:00 AM,Osterman,,,,,,,,,,,
103226,06/01/2006 12:00:00 AM,Howard,19.9,21.0,20.4,,,,,,,,
